SMILES,IC50
C1C(C(C(C=C1C(=O)O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O,267.626156
COC1=C(C=CC(=C1)C=C2C(=O)C3=C(O2)C=C(C=C3)O)O,34.6
CC1(C=CC2=C3C(=C(C=C2O1)O)C(=O)C4=C(O3)C(OC5=CC(=C(C=C54)OC)OC)O)C,47
CC1=CC2=C(C=C1)OCCC2=O,15
CC1=C(C=CC2=C1OC(CC2)C3=CC=C(C=C3)O)O,24.1
CC1=C(C=CC2=C1OC(CC2)C3=CC=C(C=C3)O)O,39.7
CC1=C(C=CC2=C1OC(CC2)C3=CC=C(C=C3)O)O,40.2
CC1=C(C=CC2=C1OC(CC2)C3=CC=C(C=C3)O)O,89.2
CC1=C(C=CC2=C1OC(CC2)C3=CC=C(C=C3)O)O,98.9
C1CC2=C(C=C(C=C2)O)OC1C3=CC=C(C=C3)O,43.9
C1CC2=C(C=C(C=C2)O)OC1C3=CC=C(C=C3)O,50.1
C1CC2=C(C=C(C=C2)O)OC1C3=CC=C(C=C3)O,93.4
C1CC2=C(C=C(C=C2)O)OC1C3=CC=C(C=C3)O,94
C1CC2=C(C=C(C=C2)O)OC1C3=CC=C(C=C3)O,100
C1C(=CC2=C(O1)C=C(C=C2)O)CC3=CC=C(C=C3)O,44.5
C1C(=CC2=C(O1)C=C(C=C2)O)CC3=CC=C(C=C3)O,79.6
C1C(=CC2=C(O1)C=C(C=C2)O)CC3=CC=C(C=C3)O,100
C1C(COC2=C1C=CC(=C2)O)CC3=CC=C(C=C3)O,28.9
C1C(COC2=C1C=CC(=C2)O)CC3=CC=C(C=C3)O,40.4
C1C(COC2=C1C=CC(=C2)O)CC3=CC=C(C=C3)O,89.1
C1C(COC2=C1C=CC(=C2)O)CC3=CC=C(C=C3)O,89.9
C1C(COC2=C1C=CC(=C2)O)CC3=CC=C(C=C3)O,100
COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)OC4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)OC)O,71.68578994
COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)OC4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)OC)O,88.26125331
COC1=C(C=C2C(=C1)C=C(C(=O)O2)CC3=CC=C(C=C3)O)O,40.3
COC1=C(C=C2C(=C1)C=C(C(=O)O2)CC3=CC=C(C=C3)O)O,61.8
COC1=C(C=C2C(=C1)C=C(C(=O)O2)CC3=CC=C(C=C3)O)O,69.5
COC1=C(C=C2C(=C1)C=C(C(=O)O2)CC3=CC=C(C=C3)O)O,88.1
COC1=C(C=C2C(=C1)C=C(C(=O)O2)CC3=CC=C(C=C3)O)O,100
CC1=C2C=C(C(=CC2=C(C=C1)C(C)C)C)O,13.34577695
CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)C=C(C3=CC=CC=C3)OC)OC)C,25.23659306
C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=CC=C3,65
CC(=CCC1=C(C2=C(C(=C1O)CC=C(C)C)OC3=C(C2=O)C=CC=C3O)O)C,44.3743428
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,40
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,9460
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C)C)C)C2C1C)C)C(=O)O,10
CC1CC2(C3C(O3)(C(O2)O)C)OC4C1C5(C(CC67CC68CCC(C(C8CCC7C5(C4)C)(C)C)OC9C(C(C(CO9)O)O)O)OC(=O)C)C,44
CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,38.3
CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,42.5
CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,53.1
CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,59.39801473
CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,62.5
CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,73.6
COC1=C(C=CC(=C1)C=C2COC(C2COC(=O)C3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)OC)O,23.82445141
COC1=C(C=CC(=C1)CC2COC(C2COC(=O)C3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)OC)O,31.63371488
C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O)O,83.361188
C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O)O,92.85051068
CC1C2CC(=O)OC3C24COC(C1O)(C4C(C3)(C)C5C(=CC(=O)O5)C)O,107.025247
CC1(CCC23CCC4(C(C2C1OC3)CCC5C4(CCC6C5(CCC(C6(C)C)O)C)C)C)C,75
CC1=CC2C(CCC(C2CC1)(C)O)C(C)C,22.48504744
CC1=CC=C(C=C1)C(C)CCC=C(C)C,256.5
CC1=CC=C(C=C1)C(C)CCC=C(C)C,277.5
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,11.3
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,12.9
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,13.1
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,15.9
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,16.7
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,21.6
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,25.5
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,30
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,35.2
CC1=CCC(C=CCC(=CCC1)C)(C)C,55.00367017
CC1=CCC(C=CCC(=CCC1)C)(C)C,187.9128945
CC1=CCC(C=CCC(=CCC1)C)(C)C,244.6782481
CC1=CCC(C=CCC(=CCC1)C)(C)C,314.1668706
CC1=CCC(C=CCC(=CCC1)C)(C)C,400.7829704
CC1=CCCC(C1C=CC(=O)C)(C)C,190
CC(CC(C1C(O1)(C)C)OC(=O)C)C2C(=O)C(C3(C2(CCC45C3CCC6C4(C5)CCC(C6(C)C)OC7C(C(C(CO7)O)O)O)C)C)O,63
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3,14
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3,22
CC1=CCC2CC1C2(C)C,144.6083829
CC1=CCC2CC1C2(C)C,188.6515452
CC1=CCC2CC1C2(C)C,350
CC1=CCC(CC1)C(C)(C)O,400
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)C)C)C)NC1,41.57803133
CC1(C=CC2=C3C(=C(C=C2O1)O)C(=O)C4C(O3)COC5=CC(=C(C=C45)OC)OC)C,47
C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,67.71
C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,76.83
CC(=CCC1=C(C2=C(C(=C1O)CC=C(C)C)OC(CC2=O)C3=CC(=C4C(=C3)C=CC(O4)(C)C)O)O)C,13.86057888
CC(=CCC1=C(C2=C(C(=C1O)CC=C(C)C)OC(CC2=O)C3=CC(=C4C(=C3)C=CC(O4)(C)C)O)O)C,14.06441093
C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,100
CC(=CCC1=C(C2=C(C3=C1OC(C=C3)(C)C)OC4=C(C2=O)C=CC=C4O)O)C,12.1564482
CC(=CCC1=C(C2=C(C3=C1OC(C=C3)(C)C)OC4=C(C2=O)C=CC=C4O)O)C,78.48837209
CC(=CCC1=C(C2=C(C3=C1OC(C=C3)(C)C)OC4=C(C2=O)C=CC=C4O)O)C,105.7082452
CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O,12.87
CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O,17.06621005
CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O,33.10502283
CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O,41.85
CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O,45.17694064
CCCC(C(CCCCCCCCC(C1CCC(O1)CCCCCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O,20.28815547
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,16.27780792
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,19.37834276
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,38.75668553
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,46.50802263
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,58.13502829
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)COC(=O)CC(=O)O)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,21.80074123
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)COC(=O)CC(=O)O)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,27.61427222
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)COC(=O)CC(=O)O)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,55.22854444
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)COC(=O)CC(=O)O)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,72.66913742
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,11
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,16
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,17
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,18
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,35.15
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,40
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,59.44
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,92.51036116
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O,13.32099907
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O,14.10730805
COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)OC,25
CC(C)C=CC1=C(C=C2C(=C1O)C(=O)C(=C(O2)C3=C(C=C(C=C3)O)O)CC=C(C)C)OC,12.6
CC1(C2CC3=C(C4=C2C(=C(C=C4O)O)O1)OC5=CC(=CC(=C5C3=O)O)O)C,16.01954928
CC(=CCCC(=CCC1=C2C(=C(C3=C1OC4=C(C3=O)CC5C6=C4C(=CC(=C6OC5(C)C)O)O)O)C=CC(O2)(C)C)C)C,36.79691607
CC(=O)C1C2C(CC3=C1OC4=C5C=CC(OC5=CC(=C4C3=O)O)(C)C)C(OC2=O)(C)C,235.6267672
C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,10.5248307
C(C(C1C(=C(C(=O)O1)O)O)O)O,50
C(C(C1C(=C(C(=O)O1)O)O)O)O,100
CC(=CCCC(=CCOC1=CC2=C(C=C1)C=CC(=O)O2)C)C,55.29490617
C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O)O)O,142.4659562
C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,38
C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,100
COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)C=CC=O,48.5
CC(CC(C(C(=C)C)O)O)C1CCC2(C1(CCC3(C2C(C=C4C3CCC(C4(C)CO)O)O)C)C)C,47
CC(CC(C=C(C)C)O)C1CCC2(C1(CCC3(C2C(C=C4C3CCC(C4(C)CO)O)O)C)C)C,40
CC(CC(C=C(C)C)O)C1CCC2(C1(CCC3(C2C(C=C4C3CCC(C4(C)CO)O)OC)C)C)C,55.3
CC(CC(=O)C=C(C)C)C1CCC2(C1(CCC3(C2C(=O)C=C4C3CCC(C4(C)CO)O)C)C)C,70.5
CC(CC(=O)C)C1CCC2(C1(CCC3(C2C(=O)C=C4C3CCC(C4(C)CO)O)C)C)C,133.3
CC(CC(C=C(C)C)O)C1CCC2(C1(CCC3(C2C(=O)C=C4C3CCC(C4(C)C)O)C)C)C,44.2
CC(CC=CC(C)(C)OC)C1CCC2(C1(CCC3(C2C(C=C4C3CCC(C4(C)C)O)OC5C(C(C(C(O5)CO)O)O)O)C)C)C,19
C1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C=C3C2C4C(C(C(C(O4)CO)O)O)O)CO)O,10.78
C1=CC=C(C=C1)C=O,100
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,13.79990143
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,17.41416133
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,21.19270577
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,53.39247577
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,19.6
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,28.7
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,30.9
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,40.5
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,73
COC1=C(C=C2C(=C1O)C3C(C(C(C(O3)CO)O)O)OC2=O)O,44
CC1=CCCC(=C)C2CC(C2CC1)(C)C,94.49473942
CC1=CCCC(=C)C2CC(C2CC1)(C)C,172.2534867
CC1=CCCC(=C)C2CC(C2CC1)(C)C,190
CC1=CCCC(=C)C2CC(C2CC1)(C)C,319.0604355
CC1=CCCC(=C)C2CC(C2CC1)(C)C,489.3564962
CC1=CCCC(=C)C2CC(C2CC1)(C)C,17100000
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,12.25323349
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,171.9083277
CC(=CCCC(=CCCC(=C)C=C)C)C,750
CC1=C(C(CCC1)(C)C)C=CC(=O)C,140
C1C(NC(=CC1=CC=[N+]2C(CC3=CC(=C(C=C32)O)OC4C(C(C(C(O4)CO)O)O)O)C(=O)[O-])C(=O)O)C(=O)O,40
C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,53.40909091
C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,107.3542024
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,10.3
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,13.8
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,26.74497402
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,32.57284843
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,64.1517958
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,225.8866049
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,10.3
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,15
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,16.1
CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C(=O)O,10
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,17.58953071
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,50
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,52.76859213
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,105.5371843
CC1=CCC(CC1)C(C)(CCC=C(C)C)O,212.2
CC1=CCC(CC1)C(C)(CCC=C(C)C)O,256.5
CC1=CCC(=C(C)CCC=C(C)C)CC1,151.9
CC1=CCC(=C(C)CCC=C(C)C)CC1,187.6
COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,65
COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,100
COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,320
COC1=C(C=C2C(=C1)C34CC[N+]5(C3CC6C7C4N2C(=O)CC7OCC=C6C5)[O-])OC,1000
CC1(CCC2=C(C(OC(C21)OC3C(C(C(C(O3)COC(=O)C=CC4=CC=C(C=C4)O)O)O)O)OC)C(=O)OC)O,158.870256
CC1=CCCC(=C)C2CC(C2C(C1=O)OC(=O)C)(C)C,13.7
CC1=CCCC(=C)C2CC(C2C(C1=O)OC(=O)C)(C)C,50.4
CC1=CCCC(=C)C2CC(C2C(C1=O)O)(C)C,200
CC1=CCCC(=C)C2CC(C2CC1=O)(C)C,200
COC1=C(C=C(C=C1)CC2C(COC2=O)CC3=CC4=C(C=C3)OCO4)OC,44.39794816
CC(=CCC1=C(C(=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)C=CC(C)(C)O)OC)C,20
C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,26
C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,69
C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,188
CC(C)(C)C1=C(C=CC(=C1)O)OC,35
CC1(C2CCC3(C(C2(CCC1O)C)CCC4C3(CCC4C5(CCC(O5)C(C)(C)O)C)C)C)C,37.98567397
CC1(C2CCC3(C(C2(CCC1O)C)CCC4C3(CCC4C5(CCC(=O)O5)C)C)C)C,43.20691311
CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC4C5(CCC(=O)O5)C)C)C)C,18.33092137
CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC4C5(CCC(=O)O5)C)C)C)C,40.76218041
C1=CC(=C(C=C1C=CC(=O)O)O)O,17.1
C1=CC(=C(C=C1C=CC(=O)O)O)O,20.7
COC1=CC(=C2C(=C1)OCC(C2=O)C3=C(C=C(C=C3)O)OC)O,54.05
COC1=CC(=C2C(=C1)OCC(C2=O)C3=C(C=C(C=C3)O)OC)O,58.32
COC1=CC(=C2C(=C1)OCC(C2=O)C3=C(C=C(C=C3)O)OC)O,83.42
CC1C(OC2=C(C3=C(C(=CC(=O)O3)C4=CC=CC=C4)C(=C2C1=O)O)CC=C(C)C)C,103.8318912
C1=CC(=C(C=C1CCOC2C(C(C(C(O2)CO)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O,91.2
C1=CC(=C(C=C1CCOC2C(C(C(C(O2)CO)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O,105.4
C1=CC(=C(C=C1CCOC2C(C(C(C(O2)CO)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O,150
C1=CC(=C(C=C1CCOC2C(C(C(C(O2)COC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O)O,109.3
C1=CC(=C(C=C1CCOC2C(C(C(C(O2)COC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O)O,120.1
C1=CC(=C(C=C1CCOC2C(C(C(C(O2)COC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O)O,150
CC1(C2CCC(C2)C1=C)C,178
CC1(C2CCC1(C(=O)C2)C)C,1642.251856
CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,28.70264064
COC1=C(C=C(C=C1)C=CCC2=C(C(=C(C=C2)O)OC)OC)O,41.1
COC1=C(C=C(C=C1)C=CCC2=C(C(=C(C=C2)O)OC)OC)O,42.7
COC1=C(C=C(C=C1)C=CCC2=C(C(=C(C=C2)O)OC)OC)O,74.3
COC1=C(C=C(C=C1)C=CCC2=C(C(=C(C=C2)O)OC)OC)O,79
C1CC(C=CC1=O)(CC=CC2=CC=CC=C2)O,19.7
C1CC(C=CC1=O)(CC=CC2=CC=CC=C2)O,54.4
C1CC(C=CC1=O)(CC=CC2=CC=CC=C2)O,55.7
C1CC(C=CC1=O)(CC=CC2=CC=CC=C2)O,83.7
COC1=CC=CC=C1C=CCC2(CCC(=O)C=C2)O,17.8
COC1=CC=CC=C1C=CCC2(CCC(=O)C=C2)O,48.8
COC1=CC=CC=C1C=CCC2(CCC(=O)C=C2)O,54.2
COC1=CC=CC=C1C=CCC2(CCC(=O)C=C2)O,70.9
COC1CC(=O)CCC1(CC=CC2=CC=CC=C2)O,44.1
COC1CC(=O)CCC1(CC=CC2=CC=CC=C2)O,48.1
COC1CC(=O)CCC1(CC=CC2=CC=CC=C2)O,53.1
COC1CC(=O)CCC1(CC=CC2=CC=CC=C2)O,85
CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=CC=C3)OC)OC)C,11.63450624
COC1=C(C=C2C(=C1O)C(=O)C=C(O2)OC3=CC=C(C=C3)O)O,242.5219756
COC1=C(C=C2C(=C1O)C(=O)C=C(O2)OC3=CC=C(C=C3)O)O,291.216088
CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,68.10740013
